,unique_id,unique_date,Review,Sentiment,source,Product,Name,Ratings,likes,length_sentence
156,1317190562882195456,20201109,@matony1971 We're disappointed to hear about the experience you've been having and would like to try and help. Pleaâ€¦ https://t.co/1nEnHSA768,1,Twitter,,,,0.0,140
157,1318222488887824384,20201109,"@facemaul We'd be happy to take a look and try to find a positive resolution for you. If you don't mind, please priâ€¦ https://t.co/DKnQEsI1sr",1,Twitter,,,,0.0,140
158,1318242312850427904,20201109,@jerseygal1196 We take this very seriously and apologize extensively for any misunderstanding that may have happeneâ€¦ https://t.co/WCT8TRCA15,0,Twitter,,,,0.0,140
159,1318284900311748608,20201109,@eddietoma We're disappointed to hear about the experience you've been having and would like to try and help. Pleasâ€¦ https://t.co/2ChdhVekRx,0,Twitter,,,,0.0,140
160,1318538913171050496,20201109,@JessicaPine12 We're disappointed to hear about the experience you've been having and would like to try and help. Pâ€¦ https://t.co/YVvjAugl2w,0,Twitter,,,,0.0,140
161,1318957160819249152,20201109,@facemaul Thank you for providing the requested information.,0,Twitter,,,,0.0,60
162,1318958248867827712,20201109,@dfl3m We're disappointed to hear about the experience you've been having and would like to try and help. Please DMâ€¦ https://t.co/gM6AXkBOQ1,0,Twitter,,,,0.0,140
163,1319280495272677376,20201109,@monseisfly Congrats on the new washer and dryer. Time to put in some laundry. ðŸ’›,0,Twitter,,,,0.0,80
164,1319614420675366912,20201109,@glitters143 We would be happy to look into this for you. Could you please provide us with the model number of your Washer?,0,Twitter,,,,0.0,123
165,1319642036413358080,20201109,@pfreeman008 Hi! You will need to speak with our Direct Care team at 866-808-9274 for further assistance. Monâ€“Tue:â€¦ https://t.co/frQEBMGjce,1,Twitter,,,,0.0,139
166,1319667995292192768,20201109,"@acorns_momma We are incredibly sorry to hear about this. If you would like, please send your mother's name, phoneâ€¦ https://t.co/xevvbcbCkD",0,Twitter,,,,0.0,139
167,1319668084609851392,20201109,"@mikegingras23 Hi, we're disappointed to hear about the experience you've been having and would like to try and helâ€¦ https://t.co/W0coPmy8OB",1,Twitter,,,,0.0,140
168,1319668182244859904,20201109,@srinid2013 We do apologize for the inconvenience this has caused. Your order has been cancelled.,0,Twitter,,,,0.0,97
169,1319704235504697344,20201109,@csmcnctn We do apologize for the inconvenience this has caused. You will need to contact the dealer for more inforâ€¦ https://t.co/OH4yasamAO,0,Twitter,,,,0.0,140
170,1319733397401587712,20201109,@acorns_momma Thank you for taking the time to speak with us today and helping us get in touch with your mom. Pleasâ€¦ https://t.co/kiQ1XTsZSK,0,Twitter,,,,0.0,140
171,1319733952991678464,20201109,@jenniferhyman9 We're disappointed to hear about the experience you've been having and would like to try and help.â€¦ https://t.co/MSMsfOL39F,0,Twitter,,,,0.0,139
172,1320713153592856576,20201109,@gretchenmcneil We are truly sorry that we have lost favor with you. If there is ever an opportunity for Whirlpoolâ€¦ https://t.co/XTRtCVLfLi,0,Twitter,,,,0.0,139
173,1320748576625098752,20201109,"@csmcnctn We do not have the provisions to assist in inventory, stock, or delivery. Your dealer is the best sourceâ€¦ https://t.co/9Md770vElY",1,Twitter,,,,0.0,139
174,1320763381876490240,20201109,@caffdtravels We're disappointed to hear about the experience you've been having and would like to try and help. Plâ€¦ https://t.co/JatHepD1YQ,0,Twitter,,,,0.0,140
175,1320764657125249024,20201109,@megs680 Whirlpool continues to focus on employee safety as well as production and shipping to meet customer demandâ€¦ https://t.co/2JiFm1w8Bh,0,Twitter,,,,0.0,140
176,1320766365779795968,20201109,@RosyAlvarezJAL We can imagine your frustrations surrounding this. We would be happy to help you with this concern.â€¦ https://t.co/5MP7wCcR00,0,Twitter,,,,0.0,140
177,1320766389033017344,20201109,@RosyAlvarezJAL We can imagine your frustrations surrounding this. We would be happy to help you with this concern.â€¦ https://t.co/SAOz5yUEEf,1,Twitter,,,,0.0,140
178,1320766414047875072,20201109,@RosyAlvarezJAL We can imagine your frustrations surrounding this. We would be happy to help you with this concern.â€¦ https://t.co/1NCGmxU1fs,1,Twitter,,,,0.0,140
179,1320766450081140736,20201109,@RosyAlvarezJAL We can imagine your frustrations surrounding this. We would be happy to help you with this concern.â€¦ https://t.co/hBKaVads1A,1,Twitter,,,,0.0,140
180,1320766471098818560,20201109,@RosyAlvarezJAL We can imagine your frustrations surrounding this. We would be happy to help you with this concern.â€¦ https://t.co/Jq3hpPY4EZ,0,Twitter,,,,0.0,140
181,1320782464349020160,20201109,@glitters143 Thank you. For this model; Add fabric softener during the final rinse. Press START/PAUSE to pause theâ€¦ https://t.co/uQLoXlRAo2,1,Twitter,,,,0.0,139
182,1320797475184218112,20201109,"@whirlpoolcorp @bethniblock Hi Beth, we're sorry to hear about the problem with the Washer and we'd be glad to lookâ€¦ https://t.co/Fb14aKUYxd",1,Twitter,,,,0.0,140
183,1320797838390054912,20201109,"@meggplant Hi MJ, we're sincerely sorry to hear about the issues you're having with your Dryer. Please Direct Messaâ€¦ https://t.co/zZ792fw25o",0,Twitter,,,,0.0,140
184,1320798078165782528,20201109,"@neilmac32 To order replacement parts, you may visit https://t.co/3OopYNi4LR . You may also call (844) 200-5440 7:0â€¦ https://t.co/8WmXGAZ7h3",1,Twitter,,,,0.0,140
185,1321069506492567552,20201109,"@nikgreentree We are sorry for the longer than normal hold time. If you have not been taken care of, please DM us wâ€¦ https://t.co/yJbNmK0efP",0,Twitter,,,,0.0,140
186,1321069929471315968,20201109,@maka1103 We would be glad to look into your concerns regarding one of our front-loading Washers. Please DM us withâ€¦ https://t.co/tNwcEWn5gJ,1,Twitter,,,,0.0,140
187,1321070001235918848,20201109,"@heidiweinstein, we're sorry to hear about the problems with the Refrigerator and we'd be glad to look into it withâ€¦ https://t.co/6VwAZzwgfi",0,Twitter,,,,0.0,140
188,1321071070720462848,20201109,"@bethniblock Beth, we apologize for the miscommunication. We recommend using no more than two tablespoons of detergâ€¦ https://t.co/XRYg55o4g0",0,Twitter,,,,0.0,140
189,1321071127825911808,20201109,@foghornbh We're disappointed to hear about the experience you've been having and would like to try and help. Pleasâ€¦ https://t.co/IvYRVvnbx0,1,Twitter,,,,0.0,140
190,1321074504421023744,20201109,@caffdtravels The model number can be located under the lid of the Washer.,0,Twitter,,,,0.0,74
191,1321074542660460544,20201109,"@caffdtravels We apologize, however, we are unable to locate your information. If you could please send the requestâ€¦ https://t.co/RMgHLNsM3b",1,Twitter,,,,0.0,140
192,1321076066589548544,20201109,@jvance1976 We apologize for the delay in your appliance delivery. You will need to speak with their order desk forâ€¦ https://t.co/qgolWjSumt,0,Twitter,,,,0.0,140
193,1321086377145106432,20201109,"@meggplant Your extended warranty plan is not owned by Whirlpool, but rather by a third-party. Any decisions made bâ€¦ https://t.co/kphg9JDNqT",0,Twitter,,,,0.0,140
194,1321113470285262848,20201109,@glitters143 Yes you can add it to the top of the clothes. The cycle will resume from the moment you paused the cycle. We hope this helps.,0,Twitter,,,,0.0,138
195,1321539212135616512,20201109,@rwolvington We're disappointed to hear about the experience you've been having and would like to try and help. Pleâ€¦ https://t.co/JmXKbSmMez,1,Twitter,,,,0.0,140
196,1321541965008297984,20201109,@xdropperz We are terribly sorry to hear about your concern. Did you purchase this directly with us or through a Dealer?,0,Twitter,,,,0.0,120
197,1321799179262431232,20201109,"@lauracamposgzz If you are currently having a concern with your appliance, please feel free to private message us.â€¦ https://t.co/jYVhC1NHRK",1,Twitter,,,,0.0,139
198,1321862105407148032,20201109,"@fightfortjaw We're sorry to hear about the delay in your order. If you purchased directly from Whirlpool, you needâ€¦ https://t.co/Iyu9CcwGSm",1,Twitter,,,,0.0,140
199,1321905296344780800,20201109,@treilze06 Please use the link provided to view our available Washers. You may click on each model to view availablâ€¦ https://t.co/CU9hYcNkJn,1,Twitter,,,,0.0,140
200,https://www.amazon.in/gp/customer-reviews/R108OOURJCVZ4A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TMari,20201030,"Awesome AC......
But installation very poor..",0,amazon,1_Ton_3_Star,Mari,4.0,,
201,https://www.amazon.in/gp/customer-reviews/R10O2RK8PR4L1H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TPeeZee,20201030,"I am writing about this product after nearly two months of Usage...
This is my first ac I have ever bought and I am pretty happy with my purchase. The ac is good and working fine till now. I bought this AC for Rs. 28,490/- on 20th April, got it delivered on 26th April and Installation was done on 27th April. I paid Rs. 600/- (499+18% GST) for Installation and the installation was done in a good manner.
The Technician asked me about the Stand for Outdoor Unit but I told him to install it on the MS Grill (see the image) this way I saved Rs. 800/- Yay!!! I bought this AC for my Bedroom of 10x12 ft. The Indoor Unit makes a little noise in the beginning but slowly settles and the Outdoor Unit makes a quite huge sound (May be it's a product behaviour) But luckily there's the kitchen of my neighbour next to where I placed the OU, so they didn't complain me about the OU, otherwise something would have happened. Also, the remote is not working properly , looks like there's some loose connection in the battery area.
Coming to Cooling, it takes around 7-8 minutes to get the temperature down when you turn on the Turbo Mode. It consumes around 6-8 units of electricity for 10-12 hours of usage. Overall, a great and a satisfactory experience.",1,amazon,1_Ton_3_Star,PeeZee,5.0,,
202,https://www.amazon.in/gp/customer-reviews/R11K96PFBL3EW0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TP. SRINU,20201030,Very good product I like best value for money,0,amazon,1_Ton_3_Star,P. SRINU,5.0,,
203,https://www.amazon.in/gp/customer-reviews/R12HZEU6LXHWUL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TKapil dev,20201030,"I have purchased 1 ton of split AC of Whirlpool...And it's work perfectly fine and I'm happy with Amazon......&Whirlpool .....Nice product...And save your ed electricity bill...Imagine product .....Thanks Amazon...And Whirlpool....
Kapil dev
Noida",0,amazon,1_Ton_3_Star,Kapil dev,5.0,,
204,https://www.amazon.in/gp/customer-reviews/R16DFS83HL63FC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TNitin,20201030,Less noisy,1,amazon,1_Ton_3_Star,Nitin,4.0,,
205,https://www.amazon.in/gp/customer-reviews/R16YI6DHN5FUZ2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TSajan,20201030,Cooling is pretty awesome. My investment for 25k is worth it . If you have small house then it's definitely a genuine product to buy. Installation was good they took 499-/ that's it.,0,amazon,1_Ton_3_Star,Sajan,5.0,,
206,https://www.amazon.in/gp/customer-reviews/R17NURESXTVRKP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TSunitha,20201030,Whirlpool is top in cooling items. Ac is working fine with room size 80 to 100 sq ft. price also good compared to outside market,1,amazon,1_Ton_3_Star,Sunitha,5.0,,
207,https://www.amazon.in/gp/customer-reviews/R19R00D5RMO12S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TAnshuman Singh,20201030,"Cooling has decreased ,noise is to much .",1,amazon,1_Ton_3_Star,Anshuman Singh,3.0,,
208,https://www.amazon.in/gp/customer-reviews/R1BZB8J5NJDY8U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Tanish,20201030,"*MY EXPERIENCE*
I purchased this AC before the lockdown in March
and I have been using this AC since then. This is a value for money AC in my opinion provided you manage to get cheap installation. The installation costs for me was 1300 Rs/- as had purchased the stand for Outdoor Unit from Whirlpool Service personnel. The AC itself has been very good for our room which is small at 90 Square fit. The cooling is sufficient even at 25Â°C considering the humidity outside and the noise level is low(provided your AC is well maintained at home, more on this later). One very crucial point about ACs which I learned was that it is very important to service ACs at home. And by service I mean clean the air filters in the AC which was very easy to do. I had not cleaned the air filters for 2 months and the cooling suddenly deteriorated, the fan speed became much lower and my electricity bill came at about 6500 Rs/- as I had to use my AC longer and at 20Â°C to get the same amount of cooling as I would normally get at 25Â°C. I was initially shocked and started to regret my purchase. The AC started making wierd noises as if a piece of cloth got stuck in a ceiling fan. It got quite annoying as even lowering the fan speed did not help. However after carefully reading the manual I got to know that we need to clear the air filters in the AC every month for effective cooling and to reduce power bills. After I cleaned the air filters, the cooling improved drastically and now I get even better cooling than I did back in March. The noise is completely gone and the AC is absolutely silent now.
*FIRST EXPERIENCE WITH AN AC? PROBABLY WANNA LOOK ELSEWHERE*
The service engineers did not communicate this effective peice of information to me, and I was unaware about this part as this was the first AC I had purchased. That is the only reason I have deducted a star from the rating as the installation and demo could have been much better. The product though is great. Whirlpool is a reliable brand and I also received a call from Whirlpool even during lockdown to ensure that my installation was done properly. I suppose one more con could be that they only offer one free servicing. This does not seem to affect me personally as I am henceforth going to service the AC myself at home and it does yield much better results as per my online research.
If you have made it through till here, then you probably want to buy this product, so all I will say is this: watch videos on AC Servicing on YouTube and try to gauge if you can do it yourself. If you cannot then you may want to go with a Voltas or Daikin or Carrier as they offer better service in my opinion. However if you do choose to buy this product and you know how to use it, you will not regret it as the cooling at its peak is just superb. I hope I was able to give an honest feedback from a first time AC buyer's perspective.",0,amazon,1_Ton_3_Star,anish,4.0,,
209,https://www.amazon.in/gp/customer-reviews/R1DUQ4JUNRQFMO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TAmazon Customer,20201030,"Worst ac. It is not cooling well as compared to my panasonic, blue star acs. Lodged complaint on same. But whirlpool service people said that's all its cooling efficiency.
So buyers kindly think twice before buy this brand.",0,amazon,1_Ton_3_Star,Amazon Customer,1.0,,
210,https://www.amazon.in/gp/customer-reviews/R1FUAHZZHDFHCZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TPatlolla Jagadeeshwar,20201030,Best in the Segment,1,amazon,1_Ton_3_Star,Patlolla Jagadeeshwar,5.0,,
211,https://www.amazon.in/gp/customer-reviews/R1GGEBIA11XHEJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TVamsi,20201030,Worst cooling is not as expected,1,amazon,1_Ton_3_Star,Vamsi,1.0,,
212,https://www.amazon.in/gp/customer-reviews/R1IDTOECRT0AR8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TBarsha,20201030,"Excellent performance so far. In build voltage stabilizer, 6th sense and quick cooling at the price of 26000. What can you expect more? Installation charge was quite high though.",1,amazon,1_Ton_3_Star,Barsha,5.0,,
213,https://www.amazon.in/gp/customer-reviews/R1JHBN3XX4N201/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TAdolf Tyagi,20201030,"Very good cooling , consumes power as a ceiling fan only . Go for it blindly . I bought 6 of them , changed all ac of my bungalow.",0,amazon,1_Ton_3_Star,Adolf Tyagi,5.0,,
214,https://www.amazon.in/gp/customer-reviews/R1KHFDNTO62168/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TTushar johar,20201030,"Good performance
Quick Installion with 24 hr",1,amazon,1_Ton_3_Star,Tushar johar,5.0,,
215,https://www.amazon.in/gp/customer-reviews/R1M6FFRJSH2JXK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TPrakash Talokar,20201030,Good product by whirlpool,1,amazon,1_Ton_3_Star,Prakash Talokar,4.0,,
216,https://www.amazon.in/gp/customer-reviews/R1MP7UB6SMJ4EH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TKarthik,20201030,As long as working,1,amazon,1_Ton_3_Star,Karthik,4.0,,
217,https://www.amazon.in/gp/customer-reviews/R1RTQV93NG0HS5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TPalan Santra,20201030,"As per product I give. 5 star
As per delivery. 4 star
As per installation 2 star
Too much charges. Standard installation. 499+18%
400 for maping on outdoor pipes
1000 for outdoor angle stand
Total 2000 it's too much for me
thanks Amazon for. A nice product",0,amazon,1_Ton_3_Star,Palan Santra,5.0,,
218,https://www.amazon.in/gp/customer-reviews/R1UDEELQZE06RC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TGaurav Kr,20201030,Delivery on time. Charged RS 850 for Outside support in place of RS 650 and more for the extra pipe.,0,amazon,1_Ton_3_Star,Gaurav Kr,5.0,,
219,https://www.amazon.in/gp/customer-reviews/R1UWZYK1WAH1YB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TM M SURESH,20201030,"Excellent quality and product, it's colling very good and instant cool I got this 22950 thanks to Amazon and American Express card",0,amazon,1_Ton_3_Star,M M SURESH,5.0,,
220,https://www.amazon.in/gp/customer-reviews/R1VGKOTTOJ0AXW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TMD AKLAQ AHAMED,20201030,There is some noise and installation was a headache.,1,amazon,1_Ton_3_Star,MD AKLAQ AHAMED,4.0,,
221,https://www.amazon.in/gp/customer-reviews/R1VUEKFVCIGC69/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TSurendra Singh Yadav,20201030,"Very worst product no cooling perfectly please don't buy this product
customer service representative not responding
my room size is 80 sqft
but no cooling on this time",0,amazon,1_Ton_3_Star,Surendra Singh Yadav,1.0,,
222,https://www.amazon.in/gp/customer-reviews/R2CBUSJ4ISF2B8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Tnarendra kumar,20201030,Gas is not filledat the time of delivery .product is useless.,0,amazon,1_Ton_3_Star,narendra kumar,1.0,,
223,https://www.amazon.in/gp/customer-reviews/R2CSDG43EPYYLU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Tjanki more,20201030,Remote is not working from day one. Old remote given. Some date is mention inside the remote.,0,amazon,1_Ton_3_Star,janki more,1.0,,
224,https://www.amazon.in/gp/customer-reviews/R2CW2S3NNVGFFT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TVinit Jagota,20201030,"Delivered as on promised date, faced problem for installation from whirlpool company side, amazon raised installation request but whirlpool didn't respond. Then with help of my personal sources i got successful to get install AC from whirlpool company. Good installation. Good behaviour of installation boys. If we came to AC review its good choice to buy, fan speed is little bit low as compared to others but turbo mode is fantastic, cooling speed is good in turbo mode. Overall i will give 3.5 out of 5 for this AC. Thanks",0,amazon,1_Ton_3_Star,Vinit Jagota,4.0,,
225,https://www.amazon.in/gp/customer-reviews/R2D5ZMZV4BCWI9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TAmazon Customer,20201030,"It worked good for 2days then gas was less
Again and again this problem came",1,amazon,1_Ton_3_Star,Amazon Customer,2.0,,
226,https://www.amazon.in/gp/customer-reviews/R2EN7WAH7NQQX8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TMd Mukibul Islam,20201030,Overall Ac is good. And installation was also done on time.,0,amazon,1_Ton_3_Star,Md Mukibul Islam,4.0,,
227,https://www.amazon.in/gp/customer-reviews/R2JD50MYLE9EQU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TAmazon Customer,20201030,"My AC is not working I have purchased before 10 days ago.
Registered a complaint but not get any response from whirphool.",0,amazon,1_Ton_3_Star,Amazon Customer,1.0,,
228,https://www.amazon.in/gp/customer-reviews/R2M2C376D2UG4H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TAmazon Customer,20201030,It's been two days now but still the installation had not happened...called up the customer service of whirlpool and Amazon both but no good response...,0,amazon,1_Ton_3_Star,Amazon Customer,1.0,,
229,https://www.amazon.in/gp/customer-reviews/R2MMQKGEB5HEXO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TRenjith,20201030,"WHIRPOOL SERVICE NO good ,very bad",1,amazon,1_Ton_3_Star,Renjith,4.0,,
230,https://www.amazon.in/gp/customer-reviews/R2NC0J8B3W3V7I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TAmazon Customer,20201030,Works good,1,amazon,1_Ton_3_Star,Amazon Customer,4.0,,
231,https://www.amazon.in/gp/customer-reviews/R2OH92BVU1U38H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Traghav,20201030,Nice 1 Ton Split AC and value for money best fit for 120 feet my room,0,amazon,1_Ton_3_Star,raghav,5.0,,
232,https://www.amazon.in/gp/customer-reviews/R2PSXXMXACU2QG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TDS International,20201030,"Poor range product compare to this price range products. One of the cheapest build quality. No insulation wrap provided and other plastic are too bad.
Installation: The standard installation offer is another scam.",1,amazon,1_Ton_3_Star,DS International,1.0,,
233,https://www.amazon.in/gp/customer-reviews/R2RYV0E3UAE7I3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Tsaleem,20201030,"Nice comparable price
26990rs feb4 2020",1,amazon,1_Ton_3_Star,saleem,5.0,,
234,https://www.amazon.in/gp/customer-reviews/R2T7ZDOSWYRY6E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TSaurav Sao,20201030,"Too early to give a product review as just got the ac installation completed today. But, I would like to share my feedback on the installation experience.
The installation service request was raised automatically upon delivery of the product. Still we called whirlpool customer care to ensure installation is done as quickly as possible on 7th March. The installation person arrived on 9th March after ensuring availability of both sides.
We knew the issues raised while going through the reviews before purchase, therefore we bought the outdoor stand separately at a lower cost (INR 490) from Amazon itself. The installation person arrived with there own stand and tried to fool us by saying that the one purchased by us is of poor quality and will not hold the ac. We were aware of there smart intention, so we declined on his face. He was selling the outdoor stand at INR 900 (whirlpool sales this item at 800), he tried to gain here as well.
Then, he asked us to pay additional INR 250 to install the outdoor stand separately with the overall installation cost of INR 499 + 18% GST. This way they try to fool the clients. We had long argument and declined whatever he asked us to do. So, in this way we saved unnecessary cost which installation person tried to put on us.
Experience says do proper research before paying a single amount to these service people, else they will do there best to fool you.",0,amazon,1_Ton_3_Star,Saurav Sao,2.0,,
235,https://www.amazon.in/gp/customer-reviews/R2TEYRYAOLEDBF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TNagar P.,20201030,After the Use of 1 month I found it a Good product,1,amazon,1_Ton_3_Star,Nagar P.,4.0,,
236,https://www.amazon.in/gp/customer-reviews/R2VESCW3EUHRQN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TVarsha,20201030,"Don't buy this ac , it's outdated model",0,amazon,1_Ton_3_Star,Varsha,1.0,,
237,https://www.amazon.in/gp/customer-reviews/R2W44KNPZKQQNQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Tshreyas,20201030,"Plug was not given during installation. Pipe was also not given, so please do assist us.",0,amazon,1_Ton_3_Star,shreyas,4.0,,
238,https://www.amazon.in/gp/customer-reviews/R2XWCL8EC1EUSO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Trobert,20201030,"No cooling, outdoor unit made too much noise. Installation service was very poor. Overall, a terrible experience.",1,amazon,1_Ton_3_Star,robert,1.0,,
239,https://www.amazon.in/gp/customer-reviews/R366SG1XJ9WLQO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TKiran Parmar,20201030,"It just got installed so wont rate performance now. But whirpool installation people are not professional at all, they dont listen to us, dig multiple holes, wasting copper pipe, wall colour spoiled due to liquid leakage, behave very badly. Product plastic quality is cheap.",0,amazon,1_Ton_3_Star,Kiran Parmar,1.0,,
240,https://www.amazon.in/gp/customer-reviews/R379EA0AQGIOM8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TMukhaj Kumar bhakat,20201030,Very good,1,amazon,1_Ton_3_Star,Mukhaj Kumar bhakat,4.0,,
241,https://www.amazon.in/gp/customer-reviews/R37VRH2IBTJYO7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TUmar H.,20201030,"After using this AC for last 3 month. I am really happy from this purchase great quality and cooling.Whirlpool service is best.I If their is any problem with ac service guy will be come within 24 hours of purchase.It is really power efficient Inverter AC my electric bill was almost same. But I will recommend you the stabilizer for this AC for safety.
Stabilizer link: https://amzn.to/3draXp1",0,amazon,1_Ton_3_Star,Umar H.,5.0,,
242,https://www.amazon.in/gp/customer-reviews/R3AT2T7N9ZR161/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9Tajay vicky,20201030,Good product,1,amazon,1_Ton_3_Star,ajay vicky,5.0,,
243,https://www.amazon.in/gp/customer-reviews/R3DQEMW9G35P29/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TPaulbin Jacob,20201030,"To be frank. I purchased this after many research. Good product. Amazon will automatically register for installation. That's a good thing.
I see many negative comments as installation issues. My installation guy was superb. Fitted it and even placed the ac on the top of the hole on wall, so that no one see it.
The installation cost was 499+ tax, extra 600+ tax if you need outdoor brackets.
About the ac it's good, really silent, my child even loved it, also we can dim the ac indication light.
Nice cooling, effective
Anyway my first ac and good experience.",0,amazon,1_Ton_3_Star,Paulbin Jacob,4.0,,
244,https://www.amazon.in/gp/customer-reviews/R3HOTFB8P7XG5Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TAmazon Customer,20201030,Never buy ant Whirlpool product. It is almost one month since I bought till date no one has come to install. My repeated calls to call center is fallen in deaf ears.,1,amazon,1_Ton_3_Star,Amazon Customer,1.0,,
245,https://www.amazon.in/gp/customer-reviews/R3HUT9B4OFEXQB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TSaurav,20201030,"I shall give my review in pros and cons mode
Pros:
1) idu small size, thats because of 1 ton.
2) neat and clean design with a beautiful greyish borderline on the front face.
3) very energy efficient. At temp 24 and above it consumes very low power.
4) remote features are nice and user friendly. Lots of advanced features to control, like around u,eco,6th sense,silent,turbo,sleep. The power button on remote probably has radium, it glows at night.
5) the silent mode is amazing. The machine operates almost silently in true sense.
6) full copper wire and nicely wrapped by a soft material tape by the technician.
7) has 4 levels of vertical swing which are stagnant and also an automatic one which keeps on moving
8) the dim feature is very handy, the display light turns off. But i keep it on as it almost works like a night bulb at night.
9) i live in top floor and the machine cools down the room within 10 mins if kept at 20-22degree. My room size 110 sq.ft.
10) the build quality is definitely good if not superior.
11) inbuilt stabilizer works efficiently. The voltage of my house keeps fluctuating. Still i showed the courage of not using stabilizer, and it has lived up to my expectations till now.
12) most important, the price range. I got it for 25k and this was the lowest i could get of a branded company and that too with all such loaded and advanced features.
Cons:
1) no horizontal swing
2) no bacteria or germ filter or air purifier
3) bit noisy in normal mode
4) technicians were by no means of the standard of whirlpool.
i)They kept on repeatedly insisting me to install stabilizer which they had brought with them. They said that it would cost 4500 whereas i showed them stabilizers were available at much lower price
in amazon itself, to which they did not have answer. At last i did not agree to buy it.
ii) My window shelves are quite wide and the odu could be easily installed in my window. But they kept insisting me to install the odu outdoor(so that i have to buy the brackets). I finally gave in to this.
iii) they were poorly handling the machine and once they almost let it fall had i not been nearby to support it
iv) they could not explain me the remote features properly. More surprisingly they said the eco and 6th sense button should not be used as they are only for repair personnel!
v) they billed me 2200 out of which 1100 for the bracket and 600 for installation. Rest i did not understand what they billed for. They did not even give me a seperate bill for the bracket so i dont know whether it actually cost 1100 or not. also they did not mention how much gst rate was included in the bill.
Overall an amazing product from whirlpool and a very suitable price range for the indian market. Delivery from amazon was also fast and good. Though very disappointed by the installing technicians. I urge Whirlpool to look into it.",1,amazon,1_Ton_3_Star,Saurav,5.0,,
246,https://www.amazon.in/gp/customer-reviews/R3J4EB7R1CARCX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P9TSrav,20201030,Cooling is even.. Happy with the product afterall American brand standards,0,amazon,1_Ton_3_Star,Srav,5.0,,
